1.2852001130167269e-08,4.099848414836236e-08,7.645084788360937e-08,1.2342104479483656e-07,1.8484355420884596e-07,2.6222155898300155e-07,3.553396820956245e-07,4.620396297306623e-07,5.782195130440874e-07,6.98148780515171e-07,8.150939056843993e-07,9.221521274364707e-07,1.0131253450954899e-06,1.083255841588432e-06,1.1296894804905078e-06,1.151609471886222e-06,1.150064911986434e-06,1.1275779147215231e-06,1.0876391802195355e-06,1.0341960520668085e-06,9.71210286383439e-07,9.023281494560867e-07,8.30673788737221e-07,7.587540468821279e-07,6.884504528229663e-07,6.210704638338635e-07,5.574322897699431e-07,4.979629321492808e-07,4.4279520405859635e-07,3.918550897849002e-07,3.4493521145924687e-07,3.017532541208879e-07,2.620071684291523e-07,2.2546970266816913e-07,1.919975881407172e-07,1.6146510729580372e-07,1.3375358793947403e-07,1.087519893364493e-07,8.635738273249715e-08,6.647534142721572e-08,4.9020254013456144e-08,3.3915572927908096e-08,2.1094009032372954e-08,1.0497681596523992e-08,2.078231749310353e-09,-4.2030937862696974e-09,-8.3753830383364e-09,-1.0458018747513325e-08,-1.046065458825248e-08,-8.38320538122699e-09,-4.215850123832074e-09,2.0609522865551907e-09,1.0476433667217108e-08,2.106947145505727e-08,3.388852473824152e-08,4.8991547094049474e-08,6.644587074080021e-08,8.632805527111044e-08,1.0872369293429381e-07,1.3372716110530157e-07,1.614413111743146e-07,1.9197708162250074e-07,2.2545302154526803e-07,2.6199470933105993e-07,3.01734049608906e-07,3.448084299831566e-07,3.9135971746688717e-07,4.4153307297133544e-07,4.954755607149948e-07,5.533345280349015e-07,6.15255729878017e-07,6.813811712491601e-07,7.518466402258356e-07,8.267789038257055e-07,9.062925391855075e-07,9.904863732624696e-07,1.0794395057075192e-06,1.1732068918280407e-06,1.2718144658006847e-06,1.3752537886290366e-06,1.483476210969296e-06,1.5963865479804977e-06,1.7138362719926036e-06,1.8356162391796108e-06,1.9614489786768225e-06,2.090980586922682e-06,2.2237722864274635e-06,2.3592917268445103e-06,2.496904127137713e-06,2.635863380767944e-06,2.7753032711136236e-06,2.9142289715901187e-06,3.0515090338962553e-06,3.185868098122289e-06,3.3158805896117264e-06,3.4399656988454413e-06,3.556383971442789e-06,3.6632358647516397e-06,3.7584626542928446e-06,3.839850096335627e-06,3.905035270719145e-06,3.9515170390738976e-06,3.9766705562922085e-06,3.977766265568183e-06,3.9519937877750725e-06,3.896491082553235e-06,3.808379209365638e-06,3.684802950261446e-06,3.522977470646657e-06,3.3202410887136235e-06,3.0741140974430996e-06,2.7823634348353697e-06,2.4430728283969608e-06,2.0547178497298945e-06,1.6162451059303868e-06,1.1271545689455593e-06,5.875838054332234e-07,-1.6073774642607835e-09,-6.387536051159171e-07,-1.3213039083967154e-06,-2.0457472131572845e-06,-2.8075457780180944e-06,-3.601079198363077e-06,-4.419601740910505e-06,-5.255215869616127e-06,-6.098864859096286e-06,-6.940347355638298e-06,-7.768356628025914e-06,-8.570547041739633e-06,-9.33362998282042e-06,-1.0043501045977525e-05,-1.0685399781906696e-05,-1.124410267067928e-05,-1.1704149254153792e-05,-1.2050100527071715e-05,-1.2266827764302588e-05,-1.2339828965258079e-05,-1.2255569044926685e-05,-1.2001838817638483e-05,-1.1568126732162706e-05,-1.0945996256327055e-05,-1.0129460810614995e-05,-9.115347250234782e-06,-7.903638132476763e-06,-6.497782420036448e-06,-4.9049638996744e-06,-3.136316475350617e-06,-1.2070756585058615e-06,8.633439469918861e-07,3.0513545605618345e-06,5.329292784272857e-06,7.665615547720185e-06,1.0025199337370217e-05,1.236974544304426e-05,1.465829149495465e-05,1.6847826855218368e-05,1.8894006522853952e-05,2.0751955177290387e-05,2.2377149899198773e-05,2.3726367054801636e-05,2.475867590345463e-05,2.5436458785629274e-05,2.5726435368544836e-05,2.560066646751041e-05,2.503751151579081e-05,2.4022512909661583e-05,2.2549180282001178e-05,2.061964831603163e-05,1.8245183041522497e-05,1.544651367892977e-05,1.2253970009653705e-05,8.707408925321366e-06,4.8559181925423386e-06,7.572904832134836e-07,-3.5227337396023063e-06,-7.91144995093024e-06,-1.233038918815424e-05,-1.6696716572819508e-05,-2.0924805546776607e-05,-2.4927958731621623e-05,-2.862024087935495e-05,-3.191838459349798e-05,-3.474372553962427e-05,-3.702412089278809e-05,-3.869580292519451e-05,-3.970511903200825e-05,-4.001011020519857e-05,-3.958188203727288e-05,-3.8405725771237185e-05,-3.648195167126953e-05,-3.3826402989165486e-05,-3.047062592177244e-05,-2.646167903223379e-05,-2.1861574444792115e-05,-1.6746352490258043e-05,-1.1204801123186974e-05,-5.336841081062553e-06,7.483928704752436e-07,6.934735445805628e-06,1.3101391954443572e-05,1.9125502977704368e-05,2.488481297980237e-05,3.0260379158090716e-05,3.513925443742121e-05,3.9417077889917164e-05,4.300050706947365e-05,4.580942979062184e-05,4.7778897698492536e-05,4.8860730459390365e-05,4.902474738574025e-05,4.825959258203086e-05,4.657313000432113e-05,4.399239587431039e-05,4.056310736319594e-05,3.6348738027563953e-05,3.142918180091503e-05,2.5899038086747752e-05,1.986556034543167e-05,1.3446319226899041e-05,6.766638520157747e-06,-4.313224072900051e-08,-6.8504409142679585e-06,-1.3523382181943831e-05,-1.9933503919911523e-05,-2.595850318945081e-05,-3.1484748400966686e-05,-3.640956979310992e-05,-4.064326747321579e-05,-4.411079465006376e-05,-4.675308307980935e-05,-4.852798783749562e-05,-4.941083899925252e-05,-4.9394598346968904e-05,-4.8489629465805464e-05,-4.6723099288977525e-05,-4.4138037973538895e-05,-4.079209172055502e-05,-3.675600958122928e-05,-3.2111910264941925e-05,-2.695137838691297e-05,-2.137344141954445e-05,-1.548247885554173e-05,-9.386113820064875e-06,-3.193134700976829e-06,2.988509537173996e-06,9.053601629173255e-06,1.4901402896270535e-05,2.0437228073769764e-05,2.557382802145115e-05,3.023256692181052e-05,3.43443870392631e-05,3.785056016335991e-05,4.070323029542823e-05,4.286575680100055e-05,4.431287102094431e-05,4.503066213758018e-05,4.501640989946984e-05,4.4278282636831764e-05,4.2834918908837175e-05,4.071491021394826e-05,3.795620059815564e-05,3.460541687339715e-05,3.071714068814489e-05,2.63531310626294e-05,2.1581503401669222e-05,1.647586860987374e-05,1.1114433921518822e-05,5.579065560831912e-06,-4.5687523009545845e-08,-5.673609775078471e-06,-1.1217875378408252e-05,-1.659214390990914e-05,-2.1711692438342277e-05,-2.6494578649194594e-05,-3.086282657243595e-05,-3.474362316973581e-05,-3.8070510584271335e-05,-4.078455546054459e-05,-4.283547360218021e-05,-4.418268554857931e-05,-4.479627660121834e-05,-4.465783358193531e-05,-4.376113029512445e-05,-4.211263439490016e-05,-3.973181018797938e-05,-3.665119484985519e-05,-3.291622956594097e-05,-2.8584832154122495e-05,-2.372670365905234e-05,-1.842236806852141e-05,-1.2761951489387548e-05,-6.843714606609348e-06,-7.723597847044356e-07,5.342858504623264e-06,1.1390184395112363e-05,1.7257530825299726e-05,2.28347224186934e-05,2.801576026461903e-05,3.2701055198819715e-05,3.6799575048270135e-05,4.023085174074688e-05,4.292679621903953e-05,4.4833272720616986e-05,4.591138911060515e-05,4.613846646126079e-05,4.5508658778906127e-05,4.40332024711148e-05,4.1740284569060356e-05,3.867452859197838e-05,3.489610696489311e-05,3.047949877236204e-05,2.551192104847656e-05,2.009147047879428e-05,1.4325020058528761e-05,8.325921680841077e-06,2.211570626856655e-06,-3.899108651215809e-06,-9.888194316178658e-06,-1.564125533246498e-05,-2.1049736556036324e-05,-2.6013184537846656e-05,-3.0441262677485695e-05,-3.425551054536149e-05,-3.7390809525155466e-05,-3.979652517680053e-05,-4.143730562288894e-05,-4.22935245416829e-05,-4.236136672539593e-05,-4.1652563354001686e-05,-4.019379287600966e-05,-3.802577143288394e-05,-3.520206389607366e-05,-3.1787652623005834e-05,-2.785730583877485e-05,-2.3493791015199976e-05,-1.8785980695306427e-05,-1.382689889179222e-05,-8.71175550994246e-06,-3.536014287493264e-06,1.6064633772140495e-06,6.625160473045701e-06,1.1434499039215265e-05,1.595525980351957e-05,2.011580521522684e-05,2.3853090580912552e-05,2.7113454321845057e-05,2.9853184505958933e-05,3.2038864584846134e-05,3.364750652721744e-05,3.4666484152041927e-05,3.509328332384288e-05,3.4935088708292424e-05,3.420822896008795e-05,3.2937503521688936e-05,3.115541467667642e-05,2.8901328179910364e-05,2.622058475841092e-05,2.316358314301797e-05,1.9784853168993758e-05,1.614213500223424e-05,1.2295477840859602e-05,8.306368644021435e-06,4.236898680048953e-06,1.4897308406874896e-07,-3.896433723819785e-06,-7.839975897302526e-06,-1.1624588008213564e-05,-1.5196092694469239e-05,-1.8503766556105493e-05,-2.150086689030595e-05,-2.4145121547916893e-05,-2.639918347733695e-05,-2.823105046182398e-05,-2.9614449233994776e-05,-3.0529181658992596e-05,-3.096142911596954e-05,-3.0904009680115116e-05,-3.035658131761807e-05,-2.9325783151919916e-05,-2.7825306030290433e-05,-2.587588319137373e-05,-2.3505191867013433e-05,-2.074765718678671e-05,-1.7644150812125757e-05,-1.4241578307721816e-05,-1.0592351337878044e-05,-6.753743309696134e-06,-2.7871300077923515e-06,1.2428800076313474e-06,5.26941703644866e-06,9.22441218325969e-06,1.3039734396081618e-05,1.664838405281577e-05,1.998572150483009e-05,2.2990706353584146e-05,2.56071211295751e-05,2.7784751566183156e-05,2.9480494900821335e-05,3.0659367658716343e-05,3.129538522407105e-05,3.137228719755184e-05,3.088408506938406e-05,2.9835412067818515e-05,2.824165911013977e-05,2.612888549842546e-05,2.3533498251584925e-05,2.0501699614160372e-05,1.708870817885179e-05,1.3357765038132499e-05,9.378942266745614e-06,5.227776654245567e-06,9.837567802894182e-07,-3.271303911555064e-06,-7.45497158630813e-06,-1.1485934679751456e-05,-1.5285743500830506e-05,-1.8780504723492804e-05,-2.1902489058977412e-05,-2.4591611902352188e-05,-2.6796749393688633e-05,-2.8476856071849805e-05,-2.960185503994331e-05,-3.0153277185877232e-05,-3.0124632359114228e-05,-2.9521502320240288e-05,-2.8361352557361033e-05,-2.6673067492024414e-05,-2.4496220958697347e-05,-2.1880100915840375e-05,-1.8882513919361907e-05,-1.556840075952737e-05,-1.2008299648838468e-05,-8.276697295450174e-06,-4.45031098014698e-06,-6.063462864477394e-07,3.1792246361012382e-06,6.833320473700712e-06,1.0287302366399315e-05,1.3478381846015452e-05,1.6350851834229487e-05,1.8857113012635836e-05,2.0958474201706112e-05,2.2625712258822964e-05,2.3839384203339048e-05,2.4589891565108034e-05,2.4877304096003105e-05,2.471095675132921e-05,2.4108840023432358e-05,2.30968090983651e-05,2.170764174178421e-05,1.9979978170185665e-05,1.7957178334963066e-05,1.5686132988729955e-05,1.3216064608989888e-05,1.0597352760871546e-05,7.880415868286048e-06,5.114677751054984e-06,2.3476428289199922e-06,-3.75901224354882e-07,-3.0145401665018627e-06,-5.53074180964422e-06,-7.891214995555036e-06,-1.0067122941572897e-05,-1.2034160153242065e-05,-1.3772506659831904e-05,-1.5266677106179843e-05,-1.650528509698111e-05,-1.7480745044245694e-05,-1.8188934563710365e-05,-1.8628840193849886e-05,-1.8802207908179046e-05,-1.871321763655282e-05,-1.8368197922135662e-05,-1.7775393069822837e-05,-1.6944790869379828e-05,-1.588801440318795e-05,-1.4618276787347163e-05,-1.315039316250754e-05,-1.1500840058082216e-05,-9.687848597087113e-06,-7.731515062531026e-06,-5.653910253854581e-06,-3.47916793071896e-06,-1.2335325377757753e-06,1.0546526501526652e-06,3.355033851446721e-06,5.635425529841087e-06,7.862089761214742e-06,1.0000121930792654e-05,1.201394349345754e-05,1.3867897242058667e-05,1.5526935161463336e-05,1.695738373324015e-05,1.8127766729301866e-05,1.9009661313595458e-05,1.9578559859633647e-05,1.9814707460003012e-05,1.970388378732747e-05,1.923809785722916e-05,1.84161653884932e-05,1.7244140850098714e-05,1.5735579874954783e-05,1.3911612403101638e-05,1.1800812544216292e-05,9.43885753140917e-06,6.867975052878698e-06,4.136185447016828e-06,1.2963524659242553e-06,-1.5949367178869581e-06,-4.478635132125627e-06,-7.294610434273723e-06,-9.983092634469058e-06,-1.2486154083114552e-05,-1.4749178516536557e-05,-1.6722275214254245e-05,-1.836159507109511e-05,-1.9630507623156522e-05,-2.0500601730314993e-05,-2.09524775982892e-05,-2.0976303959530746e-05,-2.0572121320249456e-05,-1.9749879980236286e-05,-1.8529209774941987e-05,-1.693892689028604e-05,-1.50162913674582e-05,-1.2806036759283994e-05,-1.035920054776771e-05,-7.73179013518313e-06,-4.98332426374055e-06,-2.1752934282835126e-06,6.304149019855159e-07,3.373079715040598e-06,5.994652828024472e-06,8.441164819421416e-06,1.066399088846798e-05,1.2620942027982605e-05,1.4277153000080698e-05,1.5605745566820793e-05,1.6588252996015005e-05,1.721479976368334e-05,1.7484038327366228e-05,1.7402852569094296e-05,1.698584473564968e-05,1.6254629191043542e-05,1.5236961827005304e-05,1.3965738375029282e-05,1.2477897996018854e-05,1.0813270307321803e-05,9.013404409555106e-06,7.120417516319124e-06,5.175898537817234e-06,3.2198985402048766e-06,1.2900355534032491e-06,-5.7926407715834e-07,-2.357371486067509e-06,-4.017898181334666e-06,-5.538972373039482e-06,-6.903351344072845e-06,-8.098378387833229e-06,-9.115798188768072e-06,-9.951449117406696e-06,-1.0604854597144543e-05,-1.1078738359742974e-05,-1.1378489967236792e-05,-1.1511607411234976e-05,-1.1487142923015376e-05,-1.1315176399237881e-05,-1.1006338168641797e-05,-1.0571399330370863e-05,-1.0020943749680403e-05,-9.365131189287474e-06,-8.613556186735262e-06,-7.77520236839174e-06,-6.8584871258004235e-06,-5.87138716651851e-06,-4.821631568206769e-06,-3.7169457659557185e-06,-2.565327512780139e-06,-1.375334361486681e-06,-1.5636167453303327e-07,1.0811094101766694e-06,2.3253132718534593e-06,3.563067341719704e-06,4.7797198599341125e-06,5.959188184793012e-06,7.08409384339524e-06,8.135996052629176e-06,9.095720843537679e-06,9.943778379115245e-06,1.0660856750760993e-05,1.1228376647157265e-05,1.162908796986402e-05,1.1847686858282107e-05,1.1871429791102026e-05,1.169072052867447e-05,1.129964569342071e-05,1.0696435760475925e-05,9.88383011961771e-06,8.869327609467135e-06,7.665307421336968e-06,6.289009400532098e-06,4.7623673914830005e-06,3.1116942160183704e-06,1.3672219658761e-06,-4.3749364997161814e-07,-2.2662913153731266e-06,-4.08122642421712e-06,-5.843475736076374e-06,-7.514299166871766e-06,-9.056031076646582e-06,-1.0433071870655741e-05,-1.161285013073023e-05,-1.2566725866871654e-05,-1.3270806816835602e-05,-1.3706651984079603e-05,-1.3861839720934532e-05,-1.3730381534836845e-05,-1.3312967296694942e-05,-1.2617032517217297e-05,-1.1656643668833967e-05,-1.0452202997176724e-05,-9.02997971165681e-06,-7.421479695669351e-06,-5.662670766218558e-06,-3.7930848854091214e-06,-1.8548224447097532e-06,1.0851330922173528e-07,2.052921552205179e-06,3.935117547759315e-06,5.713623182001971e-06,7.349803610763739e-06,8.80882095722878e-06,1.006047857311062e-05,1.1079932746269467e-05,1.1848252794404759e-05,1.2352815098582911e-05,1.258752165568509e-05,1.2552839006897436e-05,1.2255658764578607e-05,1.1708986244703184e-05,1.0931468752469243e-05,9.946779708859395e-06,8.782878903702702e-06,7.471172591476933e-06,6.045599806863089e-06,4.541673089871997e-06,2.9955027243267375e-06,1.4428335867338482e-06,-8.187721756564353e-08,-1.5463155507919637e-06,-2.921074500159152e-06,-4.180307254848135e-06,-5.302252098618151e-06,-6.269617426473902e-06,-7.06981943265465e-06,-7.695070024319818e-06,-8.142317427222376e-06,-8.413046703208497e-06,-8.512951837090523e-06,-8.451495025638949e-06,-8.241372183461345e-06,-7.897906358836076e-06,-7.438392640779516e-06,-6.881419177539519e-06,-6.246189086310473e-06,-5.551867314814912e-06,-4.8169749486535265e-06,-4.058851104841804e-06,-3.293199500480253e-06,-2.5337331495984032e-06,-1.791926555586345e-06,-1.0768803824000124e-06,-3.952990672834673e-07,2.484226510502275e-07,8.520126046035858e-07,1.4150457143911272e-06,1.938595822266752e-06,2.4248332868116955e-06,2.8765888309144263e-06,3.2969053396219544e-06,3.6885996419434494e-06,4.053855752474989e-06,4.393869614808247e-06,4.708563128903928e-06,4.996382241349686e-06,5.254190242518944e-06,5.477263285557842e-06,5.659390677062856e-06,5.793077861616289e-06,5.869845414036153e-06,5.880612948100329e-06,5.816152827458017e-06,5.667595090029632e-06,5.426962219422577e-06,5.0877104390509e-06,4.645253160038138e-06,4.09744214206473e-06,3.444982849439789e-06,2.6917623868987955e-06,1.845071226417694e-06,9.1570359605322e-07,-8.207423143963746e-08,-1.1306935945240132e-06,-2.209591599059365e-06,-3.295652869543504e-06,-4.363774566097627e-06,-5.387539162394375e-06,-6.339974759266218e-06,-7.194378636371205e-06,-7.925176491699139e-06,-8.508787529569357e-06,-8.924464341346287e-06,-9.155076449624303e-06,-9.187807483853557e-06,-9.014738206681619e-06,-8.633290954661555e-06,-8.046515390563984e-06,-7.263200643834316e-06,-6.297804762648935e-06,-5.170198708913288e-06,-3.905228668838649e-06,-2.5321069863856367e-06,-1.0836483111003223e-06,4.0462665219585543e-07,1.895492319857258e-06,3.3510926862801484e-06,4.734054320419711e-06,6.0086012743426914e-06,7.141634683187434e-06,8.10374057490545e-06,8.870091467594944e-06,9.421210650985113e-06,9.743572517551083e-06,9.83001777452802e-06,9.67996863859686e-06,9.29943596627905e-06,8.70081745753089e-06,7.902493325675188e-06,6.9282328873445954e-06,5.806432130599196e-06,4.569208222751373e-06,3.251381901433976e-06,1.8893825665484417e-06,5.201135112465717e-07,-8.201840021644106e-07,-2.097029248897985e-06,-3.2787260889542913e-06,-4.337278383675605e-06,-5.2491667137462796e-06,-5.9959615129030845e-06,-6.564753797373096e-06,-6.9483913920935975e-06,-7.145515677934718e-06,-7.16040114132929e-06,-7.002607126037611e-06,-6.686457899217656e-06,-6.230373199483254e-06,-5.656076608044838e-06,-4.987713184424975e-06,-4.25091068654167e-06,-3.4718202495338307e-06,-2.6761725780834947e-06,-1.888384515993364e-06,-1.1307483500134643e-06,-4.227324885411199e-07,2.1958261760421018e-07,7.839150829341453e-07,1.2620267710529518e-06,1.6494851443636646e-06,1.9435927677988262e-06,2.1435179892395102e-06,2.2531176090614026e-06,2.2820478679259472e-06,2.2454878222198567e-06,2.1626008690492515e-06,2.0538571073735537e-06,1.9376913900127597e-06,1.827280572233718e-06,1.728352898781752e-06,1.6387843132773705e-06,1.5502732268003173e-06,1.4517311167417758e-06,1.3334112251255843e-06,1.190483047950486e-06,1.02491444901003e-06,8.451194749999682e-07,6.636347479180446e-07,4.937607167920753e-07,3.4636723713630436e-07,2.2783828639706177e-07,1.3957057139920414e-07,7.883059374099847e-08,4.037390405036087e-08,1.8150864509784924e-08,6.608562534768013e-09,1.3939348689261253e-09,-4.825724696229769e-10,-8.301283536834593e-10,-6.013994867953602e-10,-2.0968695859662244e-10
